날짜,종목명,주문,매매가격(원),수량(주),사유,수익률
20190102,이랜텍(A054210),매도,3435,3047,날짜지나 매도 : 20181227 ~ 20190102 설정가격매도,-4.050279329608938%
20190102,뉴로스(A126870),매도,6800,1715,날짜지나 매도 : 20181227 ~ 20190102 설정가격매도,6.918238993710692%
20190103,풍국주정(A023900),매수,21000,547.0,매수로직 매수 - (매수가) 우선순위 : 1,-
20190103,제이엔케이히터(A126880),매수,5640,2038.0,매수로직 매수 - (매수가) 우선순위 : 2,-
20190104,장원테크(A174880),매수,19500,607,매수로직 매수 - (매수가) 우선순위 : 1,-
20190104,장원테크(A174880),매도,22270,607,당일목표가매도,14.205128205128206%
20190107,흥국(A010240),매수,7680,1534,매수로직 매수 - (매수가) 우선순위 : 1,-
20190107,풍국주정(A023900),매도,21800,547,날짜지나 매도 : 20190103 ~ 20190107 설정가격매도,3.8095238095238098%
20190107,제이엔케이히터(A126880),매도,5950,2038,날짜지나 매도 : 20190103 ~ 20190107 설정가격매도,5.49645390070922%
20190108,남성(A004270),매수,2025,6115,매수로직 매수 - (매수가) 우선순위 : 1,-
20190109,흥국(A010240),매도,7830,1534,날짜지나 매도 : 20190107 ~ 20190109 설정가격매도,1.953125%
20190110,에넥스(A011090),매수,1460,8507,매수로직 매수 - (매수가) 우선순위 : 1,-
20190111,남성(A004270),매도,1870,6115.0,날짜지나 매도 : 20190108 ~ 20190111 설정가격매도,-7.654320987654321%
20190114,티플랙스(A081150),매수,3365,3640,매수로직 매수 - (매수가) 우선순위 : 1,-
20190114,에넥스(A011090),매도,1520,8507,날짜지나 매도 : 20190110 ~ 20190114 설정가격매도,4.10958904109589%
20190115,한창제지(A009460),매수,3315,3720,매수로직 매수 - (매수가) 우선순위 : 1,-
20190116,한국내화(A010040),매수,9350,1296,매수로직 매수 - (매수가) 우선순위 : 1,-
20190116,티플랙스(A081150),매도,3525,3640,날짜지나 매도 : 20190114 ~ 20190116 설정가격매도,4.75482912332838%
20190117,장원테크(A174880),매수,29500,417,매수로직 매수 - (매수가) 우선순위 : 1,-
20190117,한창제지(A009460),매도,3125,3720,날짜지나 매도 : 20190115 ~ 20190117 설정가격매도,-5.731523378582202%
20190118,한국내화(A010040),매도,9120,1296,날짜지나 매도 : 20190116 ~ 20190118 설정가격매도,-2.4598930481283423%
20190121,제이엔케이히터(A126880),매수,9090,1342,매수로직 매수 - (매수가) 우선순위 : 1,-
20190121,장원테크(A174880),매도,30450,417,날짜지나 매도 : 20190117 ~ 20190121 설정가격매도,3.2203389830508473%
20190122,상아프론테크(A089980),매수,18850,661,매수로직 매수 - (매수가) 우선순위 : 1,-
20190122,미코(A059090),매수,7260,1706,매수로직 매수 - (매수가) 우선순위 : 2,-
20190123,제이엔케이히터(A126880),매도,9080,1342.0,날짜지나 매도 : 20190121 ~ 20190123 설정가격매도,-0.11001100110011%
20190124,포스코엠텍(A009520),매수,10150,1205,매수로직 매수 - (매수가) 우선순위 : 1,-
20190124,상아프론테크(A089980),매도,18300,661,날짜지나 매도 : 20190122 ~ 20190124 설정가격매도,-2.9177718832891246%
20190124,미코(A059090),매도,7680,1706,날짜지나 매도 : 20190122 ~ 20190124 설정가격매도,5.785123966942149%
20190125,아시아종묘(A154030),매수,9480,1309.0,매수로직 매수 - (매수가) 우선순위 : 2,-
20190125,아시아종묘(A154030),매도,10950,1309.0,당일목표가매도,15.50632911392405%
20190128,일진다이아(A081000),매수,42400,310,매수로직 매수 - (매수가) 우선순위 : 2,-
20190128,포스코엠텍(A009520),매도,10850,1205.0,날짜지나 매도 : 20190124 ~ 20190128 설정가격매도,6.896551724137931%
20190129,우수AMS(A066590),매수,5940,2213,매수로직 매수 - (매수가) 우선순위 : 1,-
20190129,도화엔지니어링(A002150),매수,14550,903,매수로직 매수 - (매수가) 우선순위 : 2,-
20190130,일진다이아(A081000),매도,42250,310,날짜지나 매도 : 20190128 ~ 20190130 설정가격매도,-0.3537735849056604%
20190131,동아지질(A028100),매수,22250,589,매수로직 매수 - (매수가) 우선순위 : 1,-
20190131,우수AMS(A066590),매도,6050,2213,날짜지나 매도 : 20190129 ~ 20190131 설정가격매도,1.8518518518518516%
20190131,도화엔지니어링(A002150),매도,14300,204.0,날짜지나 매도 : 20190129 ~ 20190131 설정가격매도,-1.718213058419244%
20190201,넷게임즈(A225570),매수,13650,936.0,매수로직 매수 - (매수가) 우선순위 : 1,-
20190201,도화엔지니어링(A002150),매도,13650,699,날짜지나 매도 : 20190129 ~ 20190201 설정가격매도,-6.185567010309279%
