날짜,종목명,주문,매매가격(원),수량(주),사유,수익률
20180614,마니커(A027740),매도,1285,7512.0,당일손절가매도,-9.824561403508772%
20180614,퍼스텍(A010820),매수,7670,1393.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180614,조비(A001550),매수,32500,321,매수로직 매수 - (돌파(전일종가)) 우선순위 : 5,-
20180614,조비(A001550),매도,29256,321,당일손절가매도,-9.981538461538461%
20180615,에스모(A073070),매수,13400,776,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180615,에스모(A073070),매도,14999,776,당일목표가매도,11.932835820895523%
20180615,서희건설(A035890),매수,1825,5700.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180615,서희건설(A035890),매도,2034,5700.0,당일목표가매도,11.452054794520548%
20180615,파버나인(A177830),매수,7070,886.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180615,에이씨티(A138360),매수,10700,975.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180615,퍼스텍(A010820),매도,6800,1393.0,손절가매도,-11.342894393741851%
20180618,경농(A002100),매수,12950,840,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180618,경농(A002100),매도,14471,840,당일목표가매도,11.745173745173746%
20180618,조비(A001550),매수,34150,301,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180618,조비(A001550),매도,38200,301,당일목표가매도,11.859443631039532%
20180618,와이오엠(A066430),매수,25800,420,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180618,디케이락(A105740),매수,13300,815,매수로직 매수 - (돌파(전일종가)) 우선순위 : 5,-
20180618,효성오앤비(A097870),매수,14800,733.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 9,-
20180618,효성오앤비(A097870),매도,16504,733.0,당일목표가매도,11.513513513513514%
20180618,파버나인(A177830),매도,8010,886.0,목표가매도,13.295615275813297%
20180619,조광ILI(A044060),매수,9150,1249.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180619,조광ILI(A044060),매도,10200,1249.0,당일목표가매도,11.475409836065573%
20180619,휴스틸(A005010),매수,23000,497,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180619,삼현철강(A017480),매수,7076,1615.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180619,에이씨티(A138360),매도,10500,975,날짜지나 매도 : 20180615 ~ 20180619 설정가격매도,-1.8691588785046727%
20180620,네패스(A033640),매수,13450,848,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180620,웰바이오텍(A010600),매수,9598,1188.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180620,동방(A004140),매수,2710,4213.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180620,디케이락(A105740),매도,12950,815,날짜지나 매도 : 20180618 ~ 20180620 설정가격매도,-2.631578947368421%
20180620,삼현철강(A017480),매도,7906,1615.0,목표가매도,11.729790842283776%
20180621,아이텍반도체(A119830),매수,17700,672.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180621,아이텍반도체(A119830),매도,19800,672.0,당일목표가매도,11.864406779661017%
20180621,동양에스텍(A060380),매수,5200,2287.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180621,와이오엠(A066430),매도,29400,420,날짜지나 매도 : 20180618 ~ 20180621 설정가격매도,13.953488372093023%
20180621,휴스틸(A005010),매도,22400,497.0,날짜지나 매도 : 20180619 ~ 20180621 설정가격매도,-2.608695652173913%
20180621,네패스(A033640),매도,15045,848.0,목표가매도,11.858736059479554%
20180621,웰바이오텍(A010600),매도,10657,1188.0,목표가매도,11.033548655969994%
20180622,삼우엠스(A082660),매수,1150,10648.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180622,백광소재(A014580),매수,4085,2990.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180622,동방(A004140),매도,2660,4213.0,날짜지나 매도 : 20180620 ~ 20180622 설정가격매도,-1.8450184501845017%
20180622,동양에스텍(A060380),매도,4635,2287.0,손절가매도,-10.865384615384615%
20180625,비즈니스온(A138580),매수,26500,455,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180625,에스앤더블류(A103230),매수,11000,1098,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180625,에스앤더블류(A103230),매도,12137,1098,당일목표가매도,10.336363636363636%
20180625,마니커(A027740),매수,1560,7743,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180625,마니커(A027740),매도,1405,7743,당일손절가매도,-9.935897435897436%
20180625,장원테크(A174880),매수,10400,1165,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180625,삼우엠스(A082660),매도,1284,10648.0,목표가매도,11.652173913043478%
20180626,아이텍반도체(A119830),매수,21650,556,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180626,아이텍반도체(A119830),매도,24207,556,당일목표가매도,11.810623556581987%
20180626,에스앤더블류(A103230),매수,12400,984,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180626,에스앤더블류(A103230),매도,13759,984,당일목표가매도,10.95967741935484%
20180626,배럴(A267790),매수,27500,447,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180626,백광소재(A014580),매도,3660,2990,손절가매도,-10.403916768665852%
20180627,보락(A002760),매수,4000,3036.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180627,비즈니스온(A138580),매도,25000,455,날짜지나 매도 : 20180625 ~ 20180627 설정가격매도,-5.660377358490567%
20180627,장원테크(A174880),매도,9720,1165,날짜지나 매도 : 20180625 ~ 20180627 설정가격매도,-6.538461538461539%
20180627,배럴(A267790),매도,24680,447.0,손절가매도,-10.254545454545456%
20180628,디딤(A217620),매수,3845,3076,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180628,디딤(A217620),매도,3458,3076,당일손절가매도,-10.065019505851755%
20180628,삼영전자(A005680),매수,16350,729.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180628,세중(A039310),매수,4260,2795,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180628,보락(A002760),매도,3600,3036.0,손절가매도,-10.0%
20180629,삼본정밀전자(A111870),매수,5016,2113,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180629,삼본정밀전자(A111870),매도,4495,2113,당일손절가매도,-10.386762360446571%
20180629,로보스타(A090360),매수,39400,298.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180629,화신테크(A086250),매수,4529,2599.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180629,GMR 머티리얼즈(A032860),매수,920,12779,매수로직 매수 - (돌파(전일종가)) 우선순위 : 5,-
20180702,현대상사(A011760),매수,34800,330.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180702,삼영전자(A005680),매도,15700,729,날짜지나 매도 : 20180628 ~ 20180702 설정가격매도,-3.9755351681957185%
20180702,세중(A039310),매도,3835,2795,손절가매도,-9.976525821596244%
20180703,평화산업(A090080),매수,3595,3050.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180703,로보스타(A090360),매도,37650,298,날짜지나 매도 : 20180629 ~ 20180703 설정가격매도,-4.441624365482234%
20180703,화신테크(A086250),매도,4610,2599.0,날짜지나 매도 : 20180629 ~ 20180703 설정가격매도,1.7884742768823139%
20180703,GMR 머티리얼즈(A032860),매도,887,12779,날짜지나 매도 : 20180629 ~ 20180703 설정가격매도,-3.5869565217391304%
20180704,코세스(A089890),매수,5187,2122.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180704,삼본정밀전자(A111870),매수,4662,2358,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180704,현대시멘트(A006390),매수,58700,187,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180704,현대상사(A011760),매도,33700,330,날짜지나 매도 : 20180702 ~ 20180704 설정가격매도,-3.1609195402298855%
20180704,평화산업(A090080),매도,3240,3050.0,손절가매도,-9.874826147426981%
20180705,장원테크(A174880),매수,10800,1020,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180705,제일제강(A023440),매수,2121,5173.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180705,피델릭스(A032580),매수,2575,4266,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180706,코세스(A089890),매도,5350,2122.0,날짜지나 매도 : 20180704 ~ 20180706 설정가격매도,3.142471563524195%
20180706,삼본정밀전자(A111870),매도,4933,2358,날짜지나 매도 : 20180704 ~ 20180706 설정가격매도,5.812955812955813%
20180706,현대시멘트(A006390),매도,61000,187.0,날짜지나 매도 : 20180704 ~ 20180706 설정가격매도,3.9182282793867125%
20180706,장원테크(A174880),매도,12200,1020.0,목표가매도,12.962962962962962%
20180706,제일제강(A023440),매도,2800,5173.0,목표가매도,32.01320132013201%
20180706,피델릭스(A032580),매도,2872,4266.0,목표가매도,11.533980582524272%
20180709,장원테크(A174880),매수,11750,1018,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180710,동원수산(A030720),매수,12650,952.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180710,삼화전기(A009470),매수,47800,251.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180711,디딤(A217620),매수,3074,3984.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180711,장원테크(A174880),매도,13050,1018,날짜지나 매도 : 20180709 ~ 20180711 설정가격매도,11.063829787234042%
20180712,동원수산(A030720),매도,13100,952,날짜지나 매도 : 20180710 ~ 20180712 설정가격매도,3.557312252964427%
20180712,삼화전기(A009470),매도,43050,251,손절가매도,-9.937238493723848%
20180712,디딤(A217620),매도,3438,3984.0,목표가매도,11.841249186727392%
20180713,제일제강(A023440),매수,3645,3342.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180713,한성기업(A003680),매수,9650,1262.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180716,제일제강(A023440),매도,3285,3342.0,손절가매도,-9.876543209876543%
20180717,로지시스(A067730),매수,4605,2588.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180717,파버나인(A177830),매수,9080,1313.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180717,삼본정밀전자(A111870),매수,4902,2189.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180717,한성기업(A003680),매도,8685,1262.0,손절가매도,-10.0%
20180718,제일제강(A023440),매수,3675,2992,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180718,제일제강(A023440),매도,4126,2992,당일목표가매도,12.272108843537415%
20180718,동원(A003580),매수,13200,905,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180719,로지시스(A067730),매도,4620,2588,날짜지나 매도 : 20180717 ~ 20180719 설정가격매도,0.32573289902280134%
20180719,파버나인(A177830),매도,9400,1313,날짜지나 매도 : 20180717 ~ 20180719 설정가격매도,3.524229074889868%
20180719,삼본정밀전자(A111870),매도,4912,2189.0,날짜지나 매도 : 20180717 ~ 20180719 설정가격매도,0.2039983680130559%
20180719,동원(A003580),매도,14749,905.0,목표가매도,11.734848484848486%
20180723,동성제약(A002210),매수,22100,554.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180723,삼우엠스(A082660),매수,1350,9069.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180724,디딤(A217620),매수,3335,3737.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180725,동성제약(A002210),매도,22050,554,날짜지나 매도 : 20180723 ~ 20180725 설정가격매도,-0.22624434389140274%
20180725,삼우엠스(A082660),매도,1466,9069.0,날짜지나 매도 : 20180723 ~ 20180725 설정가격매도,8.592592592592592%
20180725,디딤(A217620),매도,3732,3737.0,목표가매도,11.904047976011995%
20180731,에이디테크놀로지(A200710),매수,12150,1034.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180731,서희건설(A035890),매수,1680,7477.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180802,네오디안테크놀로지(A072770),매수,2545,4962.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180802,에이디테크놀로지(A200710),매도,13200,1034,날짜지나 매도 : 20180731 ~ 20180802 설정가격매도,8.641975308641975%
20180802,서희건설(A035890),매도,1655,7477,날짜지나 매도 : 20180731 ~ 20180802 설정가격매도,-1.488095238095238%
20180806,에스앤더블류(A103230),매수,13750,912,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180806,네오디안테크놀로지(A072770),매도,2355,4962.0,날짜지나 매도 : 20180802 ~ 20180806 설정가격매도,-7.465618860510806%
20180808,알에프세미(A096610),매수,6810,1841,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180808,에이디칩스(A054630),매수,2635,4765,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180808,에이디칩스(A054630),매도,2949,4765,당일목표가매도,11.916508538899432%
20180808,에스앤더블류(A103230),매도,13950,912,날짜지나 매도 : 20180806 ~ 20180808 설정가격매도,1.4545454545454546%
20180810,알에프세미(A096610),매도,6510,1841,날짜지나 매도 : 20180808 ~ 20180810 설정가격매도,-4.405286343612335%
20180813,부산산업(A011390),매수,223500,56,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180813,부산산업(A011390),매도,201500,56,당일손절가매도,-9.843400447427292%
20180813,푸른기술(A094940),매수,22500,563,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180813,푸른기술(A094940),매도,20250,563,당일손절가매도,-10.0%
20180814,아이티센(A124500),매수,5400,2277.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180816,조비(A001550),매수,32800,370,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180816,아이티센(A124500),매도,4861,2277.0,손절가매도,-9.981481481481481%
20180820,조비(A001550),매도,34500,370,날짜지나 매도 : 20180816 ~ 20180820 설정가격매도,5.182926829268292%
20180823,피에스엠씨(A024850),매수,1680,6975,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180823,피에스엠씨(A024850),매도,1500,6975,당일손절가매도,-10.714285714285714%
20180823,알에프세미(A096610),매수,6530,1866,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180824,테고사이언스(A191420),매수,62800,191.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180827,알에프세미(A096610),매도,6610,1866,날짜지나 매도 : 20180823 ~ 20180827 설정가격매도,1.2251148545176112%
20180828,테고사이언스(A191420),매도,64200,191,날짜지나 매도 : 20180824 ~ 20180828 설정가격매도,2.229299363057325%
20180829,신신제약(A002800),매수,10350,1166.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180830,코리아에프티(A123410),매수,3520,3418.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180831,신신제약(A002800),매도,10800,1166.0,날짜지나 매도 : 20180829 ~ 20180831 설정가격매도,4.3478260869565215%
20180831,코리아에프티(A123410),매도,3932,3418.0,목표가매도,11.704545454545455%
20180904,대동스틸(A048470),매수,14700,837.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180904,화성밸브(A039610),매수,15648,786,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180904,에코마이스터(A064510),매수,13050,945.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180905,엘비세미콘(A061970),매수,6210,1993.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180905,대동스틸(A048470),매도,16449,837.0,목표가매도,11.89795918367347%
20180906,동성제약(A002210),매수,43700,289.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180906,SG세계물산(A004060),매수,974,12978.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180906,화성밸브(A039610),매도,16174,786,날짜지나 매도 : 20180904 ~ 20180906 설정가격매도,3.3614519427402865%
20180906,에코마이스터(A064510),매도,14400,945,날짜지나 매도 : 20180904 ~ 20180906 설정가격매도,10.344827586206897%
20180907,삼성출판사(A068290),매수,17750,720,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180907,엘비세미콘(A061970),매도,6370,1993,날짜지나 매도 : 20180905 ~ 20180907 설정가격매도,2.576489533011272%
20180907,동성제약(A002210),매도,39398,289.0,손절가매도,-9.844393592677346%
20180910,네패스신소재(A087730),매수,38250,328.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180910,SG세계물산(A004060),매도,936,12978,날짜지나 매도 : 20180906 ~ 20180910 설정가격매도,-3.9014373716632447%
20180911,웰크론(A065950),매수,4710,2627,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180911,조비(A001550),매수,35250,357,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180911,삼성출판사(A068290),매도,18050,720,날짜지나 매도 : 20180907 ~ 20180911 설정가격매도,1.6901408450704223%
20180912,뉴프라이드(A900100),매수,4320,2887,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180912,뉴프라이드(A900100),매도,3890,2887,당일손절가매도,-9.953703703703704%
20180912,네패스신소재(A087730),매도,40100,328,날짜지나 매도 : 20180910 ~ 20180912 설정가격매도,4.836601307189543%
20180913,디케이락(A105740),매수,12650,970.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180913,한국석유(A004090),매수,207262,59.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180913,녹십자엠에스(A142280),매수,12600,973,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180913,녹십자랩셀(A144510),매수,59800,205.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 5,-
20180913,웰크론(A065950),매도,4440,2627,날짜지나 매도 : 20180911 ~ 20180913 설정가격매도,-5.7324840764331215%
20180913,조비(A001550),매도,34200,357,날짜지나 매도 : 20180911 ~ 20180913 설정가격매도,-2.9787234042553195%
20180914,제낙스(A065620),매수,26850,9.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180914,제낙스(A065620),매도,30050,9.0,당일목표가매도,11.91806331471136%
20180914,경창산업(A024910),매수,2045,5979,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180917,네패스신소재(A087730),매수,42200,288.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180917,디케이락(A105740),매도,12150,970,날짜지나 매도 : 20180913 ~ 20180917 설정가격매도,-3.9525691699604746%
20180917,한국석유(A004090),매도,211000,59,날짜지나 매도 : 20180913 ~ 20180917 설정가격매도,1.803514392411537%
20180917,녹십자엠에스(A142280),매도,12350,973,날짜지나 매도 : 20180913 ~ 20180917 설정가격매도,-1.984126984126984%
20180917,녹십자랩셀(A144510),매도,61000,205,날짜지나 매도 : 20180913 ~ 20180917 설정가격매도,2.0066889632107023%
20180918,한국내화(A010040),매수,5950,1987,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180918,한국내화(A010040),매도,6840,1987,당일목표가매도,14.957983193277311%
20180918,샘표(A007540),매수,43500,278,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180918,매직마이크로(A127160),매수,5664,2142.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180918,경창산업(A024910),매도,1990,5979,날짜지나 매도 : 20180914 ~ 20180918 설정가격매도,-2.689486552567237%
20180919,포스코엠텍(A009520),매수,8520,1442,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180919,포스코엠텍(A009520),매도,7659,1442,당일손절가매도,-10.105633802816902%
20180919,하이로닉(A149980),매수,8730,1402,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180919,하이로닉(A149980),매도,7860,1402,당일손절가매도,-9.965635738831615%
20180919,대호피앤씨(A021040),매수,1460,8415.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180919,네패스신소재(A087730),매도,42280,288.0,날짜지나 매도 : 20180917 ~ 20180919 설정가격매도,0.18957345971563982%
20180919,샘표(A007540),매도,48600,278.0,목표가매도,11.724137931034482%
20180920,에스티큐브(A052020),매수,21850,555,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180920,에스티큐브(A052020),매도,24337,555,당일목표가매도,11.382151029748282%
20180920,대성미생물(A036480),매수,23350,520,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180920,KPX생명과학(A114450),매수,6380,1903.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180920,매직마이크로(A127160),매도,5870,2142,날짜지나 매도 : 20180918 ~ 20180920 설정가격매도,3.637005649717514%
20180921,녹십자엠에스(A142280),매수,14650,862,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180921,경창산업(A024910),매수,2525,5001.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180921,대호피앤씨(A021040),매도,1520,8415.0,날짜지나 매도 : 20180919 ~ 20180921 설정가격매도,4.10958904109589%
20180921,대성미생물(A036480),매도,26121,520.0,목표가매도,11.867237687366167%
20180927,KPX생명과학(A114450),매도,6670,1903,날짜지나 매도 : 20180920 ~ 20180927 설정가격매도,4.545454545454546%
20180927,녹십자엠에스(A142280),매도,16450,862.0,목표가매도,12.286689419795222%
20180928,녹십자엠에스(A142280),매수,16950,762.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180928,녹십자엠에스(A142280),매도,18950,762.0,당일목표가매도,11.799410029498524%
20180928,삼아제약(A009300),매수,23200,557,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180928,경창산업(A024910),매도,2515,5001,날짜지나 매도 : 20180921 ~ 20180928 설정가격매도,-0.39603960396039606%
20181001,녹십자엠에스(A142280),매수,19450,676,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20181001,샘표(A007540),매수,45800,287,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20181001,샘표(A007540),매도,51009,287,당일목표가매도,11.373362445414848%
20181001,오리엔트바이오(A002630),매수,1189,11119,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20181001,고려제약(A014570),매수,9800,1346,매수로직 매수 - (돌파(전일종가)) 우선순위 : 5,-
20181002,삼아제약(A009300),매도,23800,557,날짜지나 매도 : 20180928 ~ 20181002 설정가격매도,2.586206896551724%
20181002,고려제약(A014570),매도,10900,1346.0,목표가매도,11.224489795918368%
20181004,녹십자엠에스(A142280),매도,19850,676,날짜지나 매도 : 20181001 ~ 20181004 설정가격매도,2.056555269922879%
20181004,오리엔트바이오(A002630),매도,1160,11119,날짜지나 매도 : 20181001 ~ 20181004 설정가격매도,-2.4390243902439024%
20181005,한국내화(A010040),매수,5760,2354,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20181005,아시아종묘(A154030),매수,6910,1964.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20181005,앤디포스(A238090),매수,12082,1108,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20181008,한국내화(A010040),매도,6444,2354.0,목표가매도,11.875%
20181008,앤디포스(A238090),매도,13512,1108.0,목표가매도,11.8357887766926%
20181010,아시아종묘(A154030),매도,6220,1964,손절가매도,-9.985528219971057%
20181011,코엔텍(A029960),매수,7290,1893,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20181011,앤디포스(A238090),매수,14054,980.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20181011,한국유리(A002000),매수,78846,172.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20181012,코엔텍(A029960),매도,6561,1893.0,손절가매도,-10.0%
20181015,강스템바이오텍(A217730),매수,18150,750.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20181015,서울옥션(A063170),매수,13600,1002.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20181015,신라젠(A215600),매수,86200,158,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20181015,앤디포스(A238090),매도,14498,980,날짜지나 매도 : 20181011 ~ 20181015 설정가격매도,3.159242920165078%
20181015,한국유리(A002000),매도,77600,172.0,날짜지나 매도 : 20181011 ~ 20181015 설정가격매도,-1.5802957664307635%
20181016,우진(A105840),매수,6100,2201.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20181016,디피씨(A026890),매수,5900,2276,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20181016,솔트웍스(A230980),매수,6479,2067.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20181017,강스템바이오텍(A217730),매도,18050,750,날짜지나 매도 : 20181015 ~ 20181017 설정가격매도,-0.5509641873278237%
20181017,서울옥션(A063170),매도,13450,1002,날짜지나 매도 : 20181015 ~ 20181017 설정가격매도,-1.1029411764705883%
20181017,신라젠(A215600),매도,91400,158,날짜지나 매도 : 20181015 ~ 20181017 설정가격매도,6.0324825986078885%
20181018,아시아종묘(A154030),매수,6970,1973,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20181018,우진(A105840),매도,6310,2201.0,날짜지나 매도 : 20181016 ~ 20181018 설정가격매도,3.4426229508196724%
20181018,디피씨(A026890),매도,5310,2276,손절가매도,-10.0%
20181018,솔트웍스(A230980),매도,6810,2067,날짜지나 매도 : 20181016 ~ 20181018 설정가격매도,5.108813088439574%
20181019,아이즈비전(A031310),매수,6190,2202.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20181019,앤디포스(A238090),매수,15386,744.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20181019,앤디포스(A238090),매도,17210,744.0,당일목표가매도,11.854933056024958%
20181019,두올산업(A078590),매수,5530,2462,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20181022,아시아종묘(A154030),매도,6430,1973,날짜지나 매도 : 20181018 ~ 20181022  종가청산:1973,-7.747489239598278%
20181022,두올산업(A078590),매도,4981,2462.0,손절가매도,-9.927667269439421%
20181023,포티스(A141020),매수,2955,4542.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20181023,포티스(A141020),매도,2660,4542.0,당일손절가매도,-9.983079526226735%
20181023,데일리블록체인(A139050),매수,2935,4572.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20181023,아이즈비전(A031310),매도,5850,2202,날짜지나 매도 : 20181019 ~ 20181023  종가청산:2202,-5.492730210016155%
20181025,한창제지(A009460),매수,1535,8476,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20181025,데일리블록체인(A139050),매도,2640,4572,손절가매도,-10.051107325383304%
20181026,한창제지(A009460),매도,1713,8476.0,목표가매도,11.596091205211726%
20181101,DB라이텍(A045890),매수,2659,4930.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20181101,네이처셀(A007390),매수,13850,948.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20181101,디피씨(A026890),매수,6460,1001.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20181102,DB라이텍(A045890),매도,2977,4930.0,목표가매도,11.959383226776984%
20181102,디피씨(A026890),매도,7230,1001.0,목표가매도,11.91950464396285%
20181105,화신테크(A086250),매수,6182,2175.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20181105,네이처셀(A007390),매도,14000,948,날짜지나 매도 : 20181101 ~ 20181105 설정가격매도,1.083032490974729%
